icao24;callsign;origin_country;time_position;last_contact;longitude;latitude;baro_altitude;on_ground;velocity;true_track;vertical_rate;sensors;geo_altitude;squawk;spi;position_source
ad67bf;ERU963  ;United States;2025-05-22 22:22:02;2025-05-22 22:22:02;-81.0342;29.1449;198.12;False;49.68;338.75;-3.58;;198.12;1200;False;0
c0484c;AB237   ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-89.449;48.342;640.08;False;83.76;62.18;-5.85;;617.22;;False;0
a64d4d;JBU1694 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-78.0759;34.9964;11285.22;False;271.24;34.02;0.0;;11506.2;6374;False;0
a0e1c6;N156PH  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-90.9553;38.5254;487.68;False;61.48;335.79;-3.25;;502.92;6046;False;0
a3ed7c;DAL2377 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-89.495;42.4839;6301.74;False;235.71;99.42;-9.75;;6332.22;4005;False;0
ab14d9;DAL317  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-87.2507;34.5994;10058.4;False;285.53;102.91;0.0;;10347.96;6313;False;0
a40d2e;WCC36   ;United States;2025-05-22 22:21:57;2025-05-22 22:22:00;-118.1626;33.824;;True;0.0;222.19;;;;;False;0
a63a2b;N500CJ  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-66.0005;18.3255;1203.96;False;125.22;282.09;-4.55;;1264.92;;False;0
84d28e;SFJ40   ;Japan;2025-05-22 22:22:03;2025-05-22 22:22:04;132.056;33.5748;9022.08;False;257.65;76.02;6.83;;9547.86;;False;0
a234ef;ENY3999 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-98.2349;35.8805;7010.4;False;235.4;128.52;0.0;;7292.34;;False;0
aaf4d3;N805DZ  ;United States;2025-05-22 22:18:39;2025-05-22 22:19:02;-121.893;38.5773;853.44;False;62.37;118.04;18.86;;815.34;;False;0
a88d10;DAL8876 ;United States;2025-05-22 22:21:59;2025-05-22 22:22:02;-92.9384;38.8953;10241.28;False;278.83;102.57;-6.18;;10439.4;;False;0
4aca8a;NSZ2887 ;Sweden;2025-05-22 21:43:09;2025-05-22 22:22:04;21.477;53.2012;11277.6;False;267.1;39.61;0.0;;10660.38;0427;False;0
a38a21;UPS119  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;131.8086;33.1351;10675.62;False;252.47;81.21;0.33;;11247.12;;False;0
ac47de;SWA2141 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-113.1559;33.2866;6004.56;False;207.63;99.56;-9.43;;6347.46;1052;False;0
a857c9;N637AM  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-77.8466;33.6795;12192.0;False;188.43;197.15;-0.33;;12504.42;1032;False;0
a724ab;N56BA   ;United States;2025-05-22 22:19:42;2025-05-22 22:19:43;-90.3329;38.7353;198.12;False;59.07;303.27;-3.58;;205.74;7320;False;0
a9a250;N72MK   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-94.2831;37.0773;2065.02;False;55.08;177.86;-0.65;;2118.36;;False;0
a3b7d1;LXJ339  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-94.8117;33.7922;11887.2;False;200.52;247.84;0.0;;12336.78;1111;False;0
e49ef3;GLO1793 ;Brazil;2025-05-22 22:22:04;2025-05-22 22:22:04;-45.7861;-13.5453;11582.4;False;227.19;217.36;0.0;;12306.3;;False;0
471f8e;WZZ155T ;Hungary;2025-05-22 22:22:04;2025-05-22 22:22:04;15.1347;51.3628;11285.22;False;241.32;112.3;0.33;;11247.12;2034;False;0
a3b7cb;FFT1724 ;United States;2025-05-22 22:21:13;2025-05-22 22:21:13;-112.0088;33.4398;;True;11.83;90.0;;;;6627;False;0
a40d8d;DAL2371 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-83.5703;41.9933;1234.44;False;101.66;37.39;-0.65;;1181.1;4006;False;0
ad9d31;N9766Z  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-122.5883;47.6805;403.86;False;53.62;86.15;-0.33;;441.96;;False;0
e0b254;ARG1220 ;Argentina;2025-05-22 22:17:11;2025-05-22 22:17:12;-55.08;-32.8158;11277.6;False;272.64;54.6;0.0;;11544.3;0450;False;0
4400eb;EJU3780 ;Austria;2025-05-22 22:19:28;2025-05-22 22:19:29;2.0845;41.292;;True;5.92;196.88;;;;;False;0
4520d0;JAF524  ;Bulgaria;2025-05-22 22:16:47;2025-05-22 22:16:51;4.4865;50.9003;;True;0.0;154.69;;;;1000;False;0
a39d9b;DAL2447 ;United States;2025-05-22 22:21:59;2025-05-22 22:22:00;-116.6355;42.3342;10965.18;False;218.37;334.46;-0.33;;11178.54;;False;0
e48ba9;TAM8115 ;Brazil;2025-05-22 22:22:02;2025-05-22 22:22:03;-46.5821;-23.4643;1211.58;False;95.61;74.39;-4.88;;1318.26;1421;False;0
ac21c3;N881CE  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.1071;41.3206;12496.8;False;254.74;62.19;-0.33;;12557.76;1032;False;0
8014af;IGO275K ;India;2025-05-22 22:22:04;2025-05-22 22:22:04;75.0428;16.7836;10058.4;False;219.34;141.57;0.0;;10668.0;;False;0
a40d7a;DAL605  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-95.1221;35.6899;11277.6;False;216.96;6.54;0.0;;11673.84;1027;False;0
a461bf;N38127  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-92.6904;43.3492;2407.92;False;80.11;190.73;-0.33;;2423.16;;False;0
a0e1fa;N156RK  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-78.5317;40.3049;9456.42;False;220.7;89.87;0.0;;9410.7;4041;False;0
c04829;ROU1740 ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.0395;27.169;10957.56;False;226.55;188.09;-0.33;;11536.68;6325;False;0
acba1b;SWA1219 ;United States;2025-05-22 22:21:50;2025-05-22 22:21:56;-118.5411;38.0502;9517.38;False;220.8;305.13;-4.88;;9852.66;;False;0
a26a93;FDX304  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-90.1146;35.995;8549.64;False;218.97;346.0;11.7;;8770.62;;False;0
8a0441;AWQ320  ;Indonesia;2025-05-22 22:22:04;2025-05-22 22:22:04;112.583;-6.6592;6751.32;False;206.96;353.86;7.15;;7178.04;;False;0
c04826;ROU1717 ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-86.5651;36.0974;1516.38;False;115.34;198.19;-1.3;;1554.48;7265;False;0
acba30;EDV5010 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-72.7895;43.4825;8534.4;False;244.54;272.17;0.0;;8549.64;7027;False;0
e49ed5;TAM3171 ;Brazil;2025-05-22 22:22:04;2025-05-22 22:22:04;-46.7164;-23.5391;1295.4;False;77.38;148.32;-4.23;;1394.46;;False;0
adb7e7;N983SP  ;United States;2025-05-22 22:19:46;2025-05-22 22:20:30;-88.4403;41.44;487.68;False;53.87;151.48;-2.28;;541.02;5441;False;0
471f6c;WMT1BC  ;Hungary;2025-05-22 22:20:06;2025-05-22 22:20:06;16.2876;42.8987;11269.98;False;240.97;118.15;0.0;;11445.24;4317;False;0
e0b281;JES3051 ;Argentina;2025-05-22 22:22:04;2025-05-22 22:22:04;-58.4583;-34.5519;3512.82;False;161.11;245.07;8.78;;3657.6;1540;False;0
8014d3;IGO1632 ;India;2025-05-22 22:22:04;2025-05-22 22:22:04;89.0444;22.7729;4373.88;False;203.84;282.39;-5.53;;4518.66;7032;False;0
accd45;VTE412  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-74.0747;39.5638;6400.8;False;190.76;50.47;0.33;;6347.46;3613;False;0
a4d7e4;AAL765  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-110.9221;34.256;6789.42;False;185.64;227.02;-9.75;;7147.56;;False;0
8014d6;IGO6648 ;India;2025-05-22 22:22:04;2025-05-22 22:22:04;74.6575;15.7307;10378.44;False;233.13;343.72;-0.33;;11003.28;;False;0
4520f9;BCS408  ;Bulgaria;2025-05-22 22:22:04;2025-05-22 22:22:04;9.4739;45.7969;7109.46;False;199.63;89.11;10.73;;7147.56;0410;False;0
ae74b9;R21235  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-150.1451;62.7297;769.62;False;60.42;47.07;0.33;;784.86;;False;0
a2cd82;N28VE   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-93.5558;33.8649;12192.0;False;225.36;231.12;0.0;;12641.58;5662;False;0
ae74b2;R21230  ;United States;2025-05-22 22:20:37;2025-05-22 22:20:46;-147.5789;64.817;160.02;False;3.0;30.96;-0.98;;182.88;;False;0
a617d2;LFA461  ;United States;2025-05-22 22:19:26;2025-05-22 22:19:28;-81.4243;28.7691;457.2;False;61.66;102.53;-0.98;;464.82;;False;0
a474e8;N3867G  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:03;-81.9697;34.5487;2164.08;False;107.08;114.1;0.33;;2171.7;;False;0
344450;RAM2124 ;Spain;2025-05-22 22:22:04;2025-05-22 22:22:04;-3.9972;35.3259;9860.28;False;258.01;50.5;3.58;;10264.14;6455;False;0
7c7187;WPL     ;Australia;2025-05-22 22:22:04;2025-05-22 22:22:04;153.0099;-27.5721;;True;4.37;230.62;;;;;False;0
34310d;BCS6TL  ;Spain;2025-05-22 22:22:04;2025-05-22 22:22:04;1.9574;49.8058;7315.2;False;190.01;321.49;0.0;;7414.26;5635;False;0
a09322;SKW5238 ;United States;2025-05-22 22:22:03;2025-05-22 22:22:03;-107.3791;42.1631;9753.6;False;193.71;308.42;-0.33;;10012.68;3241;False;0
a5d1f7;SWA3566 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-93.5689;33.2539;11887.2;False;228.16;24.37;0.33;;12336.78;2520;False;0
471f65;WMT74   ;Hungary;2025-05-22 22:22:04;2025-05-22 22:22:05;2.3911;41.2567;2415.54;False;144.19;102.15;15.61;;2514.6;1412;False;0
471f62;WMT1807 ;Hungary;2025-05-22 22:18:57;2025-05-22 22:18:57;26.139;44.5693;198.12;False;71.36;264.21;-3.25;;289.56;0476;False;0
a27ca5;N26AA   ;United States;2025-05-22 22:17:58;2025-05-22 22:17:59;-84.8942;32.6108;853.44;False;54.21;80.72;-0.65;;876.3;;False;0
a1bfba;CXK1012 ;United States;2025-05-22 22:22:02;2025-05-22 22:22:03;-81.0131;29.2592;548.64;False;64.03;171.22;-2.93;;548.64;0176;False;0
adfedc;PAT086  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-120.5953;39.9734;3947.16;False;133.31;118.84;0.33;;4038.6;;False;0
a88d86;N650JD  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-92.2492;38.2317;12496.8;False;259.84;22.1;0.33;;12687.3;4036;False;0
a99a52;FFT4316 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-100.7556;35.5857;10668.0;False;261.86;86.4;0.0;;11109.96;2412;False;0
a1bfb2;UAL8115 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-107.0565;37.6777;11582.4;False;197.75;248.64;0.0;;12016.74;3373;False;0
471f77;WZZ838P ;Hungary;2025-05-22 22:22:04;2025-05-22 22:22:04;16.8823;54.8706;8816.34;False;228.93;112.88;-11.7;;8595.36;6036;False;0
c033de;PRO4615 ;Canada;2025-05-22 22:22:03;2025-05-22 22:22:04;-77.2642;47.9501;6979.92;False;107.65;101.58;-0.65;;6964.68;;False;0
accbbe;CXK696  ;United States;2025-05-22 22:20:31;2025-05-22 22:20:32;-95.9874;30.8069;1226.82;False;40.21;93.67;0.33;;1264.92;;False;0
accbbb;N9230V  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-118.4853;34.0397;1950.72;False;66.08;335.63;0.33;;2011.68;;False;0
a9a1b9;N72FJ   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-113.7242;41.9986;8785.86;False;215.66;310.45;-5.2;;9022.08;4367;False;0
471f70;WMT525  ;Hungary;2025-05-22 22:21:39;2025-05-22 22:21:53;23.0108;45.0367;11224.26;True;243.74;99.72;0.0;;;2325;False;0
471f74;WZZ317  ;Hungary;2025-05-22 22:22:04;2025-05-22 22:22:04;13.8993;48.3961;10980.42;False;246.96;30.41;0.0;;11026.14;1000;False;0
c033f6;CFTRP   ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-118.8908;49.5534;12496.8;False;236.28;63.77;-0.33;;12519.66;2635;False;0
a03ce6;AAL1918 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-85.1079;36.216;9448.8;False;270.81;62.75;0.33;;9616.44;6643;False;0
471f5c;WZZ884  ;Hungary;2025-05-22 22:22:04;2025-05-22 22:22:04;19.9115;44.1685;11269.98;False;214.54;156.69;-0.33;;11475.72;4506;False;0
471f5d;WZZ516  ;Hungary;2025-05-22 22:22:04;2025-05-22 22:22:05;11.3461;49.5539;11285.22;False;241.14;119.24;0.33;;11308.08;5263;False;0
4400e3;EJU623E ;Austria;2025-05-22 22:22:04;2025-05-22 22:22:04;7.1584;43.6157;342.9;False;67.91;24.62;-4.23;;365.76;1000;False;0
ae623b;BLADE22 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-117.6461;47.6044;701.04;False;0.0;0.0;0.33;;731.52;;False;0
4520c4;BCS5934 ;Bulgaria;2025-05-22 22:22:04;2025-05-22 22:22:04;12.4433;51.1092;5593.08;False;215.6;124.11;12.03;;5516.88;1000;False;0
471f41;WZZ403  ;Hungary;2025-05-22 22:21:58;2025-05-22 22:22:03;19.2676;47.4341;190.5;True;0.0;312.19;;;;1000;False;0
a03cb6;SKW5524 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-91.8707;30.2039;10668.0;False;261.73;79.35;-0.33;;11155.68;6625;False;0
8014fa;IGO1006 ;India;2025-05-22 22:22:04;2025-05-22 22:22:04;100.8842;3.5267;10972.8;False;244.12;305.57;-0.33;;11689.08;;False;0
a5f90e;N484SJ  ;United States;2025-05-22 22:21:44;2025-05-22 22:21:44;-117.2823;33.1278;;True;8.23;227.81;;;;;False;0
c07c7b;ACA772  ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-71.3439;42.4987;3009.9;False;124.04;104.9;-4.23;;2933.7;2220;False;0
a831e5;SKW4744 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-123.2125;43.974;746.76;False;92.26;333.15;-5.2;;784.86;;False;0
a6191c;N492SF  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-122.12;47.9042;388.62;False;43.33;132.59;3.9;;388.62;;False;0
344416;IBS16WM ;Spain;2025-05-22 22:22:04;2025-05-22 22:22:04;-6.0621;38.2365;10980.42;False;227.13;42.98;0.0;;11330.94;4403;False;0
a87a0d;BPX213  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.1833;29.3483;358.14;False;51.81;263.16;-0.98;;358.14;1200;False;0
a594fa;EJA459  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.1338;30.4281;7048.5;False;193.26;170.96;9.75;;7360.92;;False;0
a36980;AAY2934 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.7116;26.052;5775.96;False;211.91;353.17;-3.9;;6118.86;;False;0
a5d1b9;UAL1246 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-104.7081;40.0638;2095.5;False;100.08;162.96;0.33;;2141.22;7263;False;0
c81cb1;ZKLJF   ;New Zealand;2025-05-22 22:22:03;2025-05-22 22:22:04;172.1159;-43.3488;1158.24;False;56.59;216.87;-1.3;;1287.78;;False;0
a88d47;FFT4145 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.3501;32.1796;10355.58;False;218.02;273.52;0.0;;10896.6;2737;False;0
a75a2d;SKW4698 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-84.4712;41.1711;10363.2;False;216.74;275.99;0.0;;10370.82;6127;False;0
a63a42;N500DG  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.693;30.5568;11887.2;False;141.53;316.03;0.0;;12382.5;;False;0
ae625e;BLZR232 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-98.3501;27.5022;0.0;False;163.35;129.51;-1.3;;960.12;;False;0
471f31;WMT8KQ  ;Hungary;2025-05-22 22:15:25;2025-05-22 22:22:04;18.2912;44.7229;10965.18;False;231.58;283.88;0.0;;;2325;False;0
471f32;WZZ445  ;Hungary;2025-05-22 22:22:04;2025-05-22 22:22:04;19.8041;50.0753;;True;2.57;191.25;;;;4164;False;0
00b1fb;SAA223  ;South Africa;2025-05-22 22:19:45;2025-05-22 22:19:45;-45.7926;-23.4578;4335.78;False;198.8;74.85;8.13;;3962.4;;False;0
801612;AIC106  ;India;2025-05-22 22:22:04;2025-05-22 22:22:04;-4.6739;55.7091;11277.6;False;270.13;107.05;0.33;;11338.56;2231;False;0
ab5d03;KSU31   ;United States;2025-05-22 22:21:52;2025-05-22 22:21:52;-97.6436;38.795;;True;6.94;0.0;;;;;False;0
a4fa62;N42MJ   ;United States;2025-05-22 22:21:53;2025-05-22 22:22:01;-83.4111;36.7926;10363.2;False;184.22;328.71;-0.33;;10492.74;;False;0
471f03;WMT1YU  ;Hungary;2025-05-22 22:22:04;2025-05-22 22:22:04;26.3512;44.5851;982.98;False;94.65;264.07;-1.95;;1036.32;4716;False;0
a63a5c;N500EH  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-151.4862;60.8286;22.86;False;0.0;0.0;0.65;;30.48;;False;0
471f04;WMT9066 ;Hungary;2025-05-22 22:19:35;2025-05-22 22:19:35;19.9665;43.2091;10660.38;False;243.26;83.69;0.0;;10881.36;;False;0
a1031b;FFL1403 ;United States;2025-05-22 22:19:28;2025-05-22 22:19:28;-94.1159;36.3517;472.44;False;65.09;19.87;-4.23;;495.3;3207;False;0
a831ad;EJA627  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-99.0536;45.6578;12496.8;False;245.48;116.24;0.0;;12633.96;;False;0
ae6298;BLZR265 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-98.348;27.4992;3642.36;False;159.66;140.36;0.0;;3832.86;;False;0
a63a67;N500EU  ;United States;;2025-05-22 22:22:00;;;;False;0.06;298.12;;;;;False;0
a977bb;DAL2196 ;United States;2025-05-22 22:18:11;2025-05-22 22:20:04;-78.562;31.1587;11582.4;False;216.67;195.42;0.0;;12001.5;7346;False;0
a0800c;N131MS  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-91.2178;38.6256;1775.46;False;127.67;267.92;0.65;;1805.94;4727;False;0
ae626d;BLZR217 ;United States;2025-05-22 22:22:01;2025-05-22 22:22:03;-97.8135;27.501;;True;4.89;0.0;;;;;False;0
a08021;AAL448R ;United States;2025-05-22 22:21:22;2025-05-22 22:21:23;-115.3188;38.4662;10066.02;False;270.39;92.73;0.0;;10431.78;;False;0
a9fd06;N7425G  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-117.2578;34.341;2865.12;False;63.53;201.37;-4.55;;2933.7;1567;False;0
c81ce9;MSY954  ;New Zealand;2025-05-22 22:22:04;2025-05-22 22:22:04;174.3194;-39.1765;2004.06;False;60.75;277.79;0.0;;2164.08;;False;0
a3560b;DAL2887 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-95.9845;37.1225;10668.0;False;217.86;14.5;0.0;;10995.66;4073;False;0
c81ce4;MSY957  ;New Zealand;2025-05-22 22:22:02;2025-05-22 22:22:02;175.8909;-40.2132;2430.78;False;58.95;339.03;1.95;;2590.8;;False;0
885281;THA911  ;Thailand;2025-05-22 22:22:03;2025-05-22 22:22:04;99.9339;14.5078;6766.56;False;194.72;120.83;-3.9;;7147.56;;False;0
c046f7;WJA1775 ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-122.1458;38.9448;9227.82;False;250.02;0.0;7.48;;9494.52;3643;False;0
a2dfb2;N28431  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-117.6639;33.9128;1828.8;False;62.07;236.84;-4.55;;1889.76;1200;False;0
a3b90e;UPS5012 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-88.7136;39.6248;11277.6;False;262.58;83.36;0.0;;11323.32;7776;False;0
c07e2c;ACA540  ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-86.0964;43.8652;10668.0;False;246.55;104.01;0.33;;10629.9;1642;False;0
a6afd2;N53TW   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.491;26.9973;1348.74;False;36.84;35.91;-2.28;;1409.7;1200;False;0
a4d97e;SKW3301 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-122.86;38.365;1356.36;False;134.12;326.74;-9.1;;1394.46;1036;False;0
aa8114;UAL1591 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-100.9494;31.4214;11277.6;False;274.13;103.57;0.0;;11849.1;2010;False;0
e48c03;GLO1225 ;Brazil;2025-05-22 22:22:04;2025-05-22 22:22:04;-46.626;-23.8989;3459.48;False;138.39;0.0;-6.5;;3657.6;;False;0
a46345;FFT4104 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-118.5272;37.2916;10005.06;False;238.29;84.42;-2.93;;10386.06;1715;False;0
a84625;N632LA  ;United States;2025-05-22 22:17:11;2025-05-22 22:17:11;-116.0739;33.44;2796.54;False;67.92;56.43;-0.65;;2887.98;;False;0
ac2412;SWA1871 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-104.8398;39.8388;3649.98;False;133.79;1.32;-4.23;;3794.76;1557;False;0
a7cfb7;EDV4988 ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-84.4988;33.6221;1234.44;False;109.12;245.49;10.08;;1272.54;;False;0
a1f043;N224EB  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.2793;28.2509;2438.4;False;99.07;184.47;-2.6;;2552.7;0070;False;0
ad9db0;ASA109  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-149.8343;60.9139;3368.04;False;176.6;106.59;5.2;;3291.84;5754;False;0
4cc278;ICE631  ;Iceland;2025-05-22 22:22:04;2025-05-22 22:22:05;-69.7413;43.4187;7673.34;False;199.78;198.16;-6.18;;7711.44;7363;False;0
505ceb;TFL1XA  ;Slovakia;2025-05-22 22:22:04;2025-05-22 22:22:04;15.8594;46.3244;10363.2;False;231.43;318.51;0.0;;10469.88;2056;False;0
e49f45;AZU2887 ;Brazil;2025-05-22 22:22:04;2025-05-22 22:22:04;-45.836;-25.6108;10363.2;False;202.66;226.13;-0.33;;10812.78;;False;0
a71304;N555LM  ;United States;2025-05-22 22:22:03;2025-05-22 22:22:04;-94.3154;32.6643;2011.68;False;94.14;100.39;-4.55;;2110.74;5131;False;0
a65fec;N51JP   ;United States;2025-05-22 22:20:50;2025-05-22 22:20:50;-82.3249;28.7475;297.18;False;60.33;3.91;-2.6;;297.18;1200;False;0
e073cf;ARG1247 ;Argentina;2025-05-22 22:22:04;2025-05-22 22:22:04;-46.2542;-23.4829;2994.66;False;147.01;190.48;16.58;;3169.92;;False;0
a40cd9;FFT1081 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-83.6801;34.2415;4975.86;False;177.9;221.25;-21.78;;5120.64;7021;False;0
c035cc;WJA1535 ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-103.9901;37.7075;10972.8;False;208.22;329.57;0.0;;11376.66;4072;False;0
a6aff4;N53VE   ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-76.3749;39.436;1874.52;False;89.85;314.77;0.0;;1805.94;;False;0
a1f00e;MXY157  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.4453;27.7964;891.54;False;102.25;196.06;0.0;;929.64;2226;False;0
801738;IGO6564 ;India;2025-05-22 22:22:04;2025-05-22 22:22:04;74.3525;17.571;7901.94;False;219.22;165.74;5.53;;8313.42;;False;0
ab4aba;N8269B  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.1243;39.9104;1737.36;False;43.73;306.87;4.23;;1744.98;;False;0
abadd6;SWA445  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-73.5406;40.0799;10363.2;False;225.16;214.2;0.0;;10347.96;2421;False;0
c022a8;CFNDF   ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-122.3162;49.409;3787.14;False;139.02;241.73;-11.05;;3810.0;4360;False;0
801742;IGO2766 ;India;2025-05-22 22:22:02;2025-05-22 22:22:02;77.1014;28.565;;True;12.35;284.06;;;;;False;0
ad574f;AAL1320 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-81.7421;34.6344;4518.66;False;188.25;57.61;-7.8;;4617.72;7523;False;0
c07e62;WJA1522 ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-117.7;46.3338;11582.4;False;222.31;209.53;0.0;;11628.12;2110;False;0
a59689;N45941  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-105.1439;40.067;2194.56;False;48.79;335.06;0.33;;2255.52;;False;0
ac2439;SWA3451 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-94.4782;38.9156;3055.62;False;145.94;289.14;-2.6;;3139.44;2452;False;0
a1f025;JTL224  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-97.7154;39.4885;7307.58;False;210.92;270.28;0.0;;7520.94;;False;0
e49f22;AZU8712 ;Brazil;2025-05-22 22:21:51;2025-05-22 22:21:53;-72.9252;22.6418;11582.4;False;214.75;300.68;0.0;;12268.2;;False;0
a48975;N3914S  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-82.026;28.5171;1371.6;False;54.66;215.04;-1.3;;1394.46;;False;0
8852e2;THA941  ;Thailand;2025-05-22 22:21:14;2025-05-22 22:21:15;100.7435;13.7049;91.44;False;79.11;194.31;-4.55;;0.0;;False;0
c06b22;CGOOV   ;Canada;2025-05-22 22:22:04;2025-05-22 22:22:04;-122.7509;49.1031;678.18;False;57.98;48.96;-0.33;;701.04;6703;False;0
a2101f;MXY752  ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-84.4153;34.551;10683.24;False;209.92;350.98;-3.9;;10965.18;1146;False;0
a5e667;N48BP   ;United States;2025-05-22 22:20:26;2025-05-22 22:20:26;-89.3229;43.1336;297.18;False;55.3;315.75;-4.88;;281.94;;False;0
80173e;IGO853  ;India;2025-05-22 22:21:51;2025-05-22 22:21:51;73.1813;19.5279;2750.82;False;152.35;256.53;0.0;;2766.06;;False;0
a36994;EDV5230 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-85.2336;40.8863;6400.8;False;222.89;47.81;0.33;;6408.42;;False;0
ac377b;SWA4789 ;United States;2025-05-22 22:22:04;2025-05-22 22:22:04;-85.4954;39.5952;10363.2;False;219.19;275.66;0.0;;10401.3;7003;False;0
e0b0c5;FBZ5231 ;Argentina;2025-05-22 22:22:04;2025-05-22 22:22:04;-59.7176;-34.0132;5692.14;False;221.25;111.55;-15.61;;5928.36;2364;False;0
